code,select_td,buy_td,sell_td,t0,net_ret,mom_5,mom_20,ma20_slope_5,ma20_dev,ma20_over_ma60,vol_20,mdd_10,amt_ma20,y_rel
560880.SH,2024-05-23,2024-05-24,2024-05-31,2024-05-23,-0.009380581717252423,-0.0316114109483423,0.044056525353283416,0.018850000000000033,-0.006722024515618763,0.058099966529063796,0.013764332494473373,-0.047763457164518575,19108860.15,39
561120.SH,2024-05-23,2024-05-24,2024-05-31,2024-05-23,-0.012696931573556669,-0.029783393501805033,0.04775828460038989,0.01629999999999998,-0.00573436921938586,0.057839380350590996,0.01408403653377395,-0.04529307282415629,18565844.85,35
561510.SH,2024-05-23,2024-05-24,2024-05-31,2024-05-23,-0.013114759069767223,-0.030303030303030387,0.0053859964093356805,0.00790000000000024,-0.020165347097677477,0.029511986429890724,0.010989622257918674,-0.05564924114671166,12044261.4,34
562910.SH,2024-05-23,2024-05-24,2024-05-31,2024-05-23,-0.018592382978723343,0.0016528925619834212,0.023648648648648685,0.0025999999999998247,-0.0014006756200047876,0.011585264210701718,0.013801354840879501,-0.027375201288244777,3295789.95,25
159677.SZ,2024-05-23,2024-05-24,2024-05-31,2024-05-23,-0.0027820062663753697,-0.009729729729729741,0.04446978335233753,0.014700000000000268,-0.01090594968145997,0.01869981300187007,0.012212998950573798,-0.028632025450689325,19292195.55,59
159719.SZ,2024-05-23,2024-05-24,2024-05-31,2024-05-23,0.014077527903871845,0.004008016032064132,-0.00397614314115291,-0.0008500000000002395,0.0033712740745688308,0.027564996684425802,0.008973905145446994,-0.017161716171617214,15334368.45,80
159731.SZ,2024-05-23,2024-05-24,2024-05-31,2024-05-23,0.006369407224546819,-0.009589041095890427,-0.004132231404958664,0.0018499999999999073,-0.012834516657564077,0.03524312099509985,0.010926559654138364,-0.030831099195710476,610880.6,72
159862.SZ,2024-05-23,2024-05-24,2024-05-31,2024-05-23,-0.028846749690444096,-0.002670226969292422,0.03462603878116344,0.01045000000000007,-0.006120276742948461,0.02182040649853878,0.01060406588490565,-0.0223390275952694,2224720.3,5
160311.SZ,2024-05-23,2024-05-24,2024-05-31,2024-05-23,-0.011616918866141579,-0.019319938176197815,0.09020618556701043,0.023150000000000004,0.0029638411381152086,0.04131517221513503,0.01976187773384055,-0.031297709923663874,514104.8,36
161039.SZ,2024-05-23,2024-05-24,2024-05-31,2024-05-23,-2.5211845888106765e-05,-0.01241534988713322,0.04415274463007157,0.026049999999999907,-0.010488818523649357,0.02043505019809988,0.011539183780041408,-0.027237354085603127,151118.35,62
180301.SZ,2024-05-23,2024-05-24,2024-05-31,2024-05-23,0.002389748388888835,0.0008554319931564081,0.00472305710605414,0.008600000000000385,-0.009041438160374504,0.01499412556953339,0.009442212449435973,-0.03497682258744195,9143723.85,68
502003.SH,2024-05-23,2024-05-24,2024-05-31,2024-05-23,-0.03784463385093162,0.008348794063079756,0.022577610536218318,0.011399999999999855,0.0013818516812529325,0.012498834063986664,0.012735536126233713,-0.03405017921146958,79655.1,0
508058.SH,2024-05-23,2024-05-24,2024-05-31,2024-05-23,-0.004496897235023112,-0.004213483146067398,0.0241964608161791,0.029249999999999776,1.7630776283139582e-05,0.02935803126361125,0.007700024707296655,-0.009443861490031402,15588363.85,56
159948.SZ,2024-05-23,2024-05-24,2024-05-31,2024-05-23,-0.019061119850224628,0.005017561465127995,0.06203605514316002,0.02839999999999998,0.0018506477267041799,0.01173176347550342,0.014579313951482029,-0.020197044334975378,12517560.4,23
159952.SZ,2024-05-23,2024-05-24,2024-05-31,2024-05-23,-0.017013415127737352,0.005474452554744769,0.06370656370656369,0.015800000000000036,0.002137043604783395,0.012165188844230457,0.015138941511284665,-0.0196956132497762,129808128.85,28
160607.SZ,2024-05-23,2024-05-24,2024-05-31,2024-05-23,0.009764239081481385,-0.021428571428571463,0.019345238095238138,0.0042999999999998595,-0.011757916756834574,0.03180588979581689,0.008445725906386271,-0.040616246498599295,54056.25,78
163801.SZ,2024-05-23,2024-05-24,2024-05-31,2024-05-23,-0.024335662137499936,-0.017199017199017175,0.045751633986928164,0.011299999999999977,-0.0024315730407132863,0.013586956521739246,0.009623144971801402,-0.023199023199023228,53480.05,7
508077.SH,2024-05-23,2024-05-24,2024-05-31,2024-05-23,-0.002967221701539513,-0.02342549923195103,0.03206168831168821,0.033549999999999525,-0.007609756097560871,0.02475405902583372,0.008221435548415023,-0.02342549923195103,6908483.45,58
515550.SH,2024-05-23,2024-05-24,2024-05-31,2024-05-23,-0.016801788592150202,0.0017137960582689349,0.023642732049036663,0.008749999999999813,-0.004046858359957439,0.01134486967760484,0.010397229176245306,-0.023391812865497075,71019.75,29
159616.SZ,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.028438352618384233,-0.011019283746556474,0.022792022792022637,0.008599999999999941,-0.016168813373527047,0.03780247908420842,0.010697607590067744,-0.04266666666666674,5899603.0,1
159712.SZ,2024-05-30,2024-05-31,2024-06-07,2024-05-30,0.01408054329943531,-0.02957283680175249,0.03023255813953485,0.015550000000000175,-0.02621311205143717,0.07857509779902827,0.014376525358808486,-0.06243386243386251,1682190.55,70
159726.SZ,2024-05-30,2024-05-31,2024-06-07,2024-05-30,0.004352518592666277,-0.016699410609037457,0.07288317256162902,0.02674999999999994,-0.002590673575129654,0.08546191978368634,0.0182964121819318,-0.04575786463298381,62921000.05,60
159730.SZ,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.014790174969574021,-0.010101010101010055,0.02083333333333326,0.012649999999999828,-0.027488339783665827,0.07514759228963652,0.01593612257873312,-0.037328094302554016,9513725.6,13
159745.SZ,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.04111612986486457,-0.04376012965964349,0.0068259385665527805,0.009750000000000036,-0.022855250082808976,0.030961866818440598,0.016373790440542275,-0.07668231611893594,75173289.2,0
159788.SZ,2024-05-30,2024-05-31,2024-06-07,2024-05-30,0.001508529008438897,-0.033880903490759784,0.04092920353982299,0.01774999999999982,-0.024415530558291376,0.0849424468523865,0.013658387361505674,-0.060878243512973995,2333312.85,52
159798.SZ,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.0037860951965992262,-0.01968911917098437,-0.0031612223393044925,0.005300000000000082,-0.025846977654206627,0.034883307875386294,0.00784039527077443,-0.0337078651685393,7559811.7,41
159825.SZ,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.019688042687585283,-0.014784946236559127,0.039716312056737424,0.010950000000000015,-0.011996225906456437,0.047659394196144955,0.011923365959126166,-0.044328552803129084,75986064.15,5
159827.SZ,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.014821644786545796,-0.015247776365946653,0.043068640646029666,0.011749999999999927,-0.009078123002173588,0.04719823257682276,0.01061489701557074,-0.04202719406674915,2290756.5,12
159887.SZ,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.0045268258742632295,-0.014506769825918697,0.02929292929292915,0.011249999999999982,0.0019173098667715216,0.04076202820937014,0.007768057128441227,-0.0211335254562921,48859792.75,40
159920.SZ,2024-05-30,2024-05-31,2024-06-07,2024-05-30,0.0012073234358045415,-0.033509700176366675,0.03396226415094339,0.020850000000000035,-0.027636073282171658,0.08395441650237978,0.015710836549733816,-0.06881903143585388,674942580.9,51
159931.SZ,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.01757341696331538,-0.021390374331550777,0.008264462809917328,0.014350000000000307,-0.008197276607276094,0.02893987801336051,0.009026990585773265,-0.031746031746031744,1136998.9,7
159940.SZ,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.010313301803455688,-0.02208201892744477,0.00540540540540535,0.009600000000000053,-0.009426425946636896,0.030212695916165266,0.010369981218809776,-0.037267080745341685,5808637.35,20
159954.SZ,2024-05-30,2024-05-31,2024-06-07,2024-05-30,0.0021419283813441936,-0.042384105960264984,0.0358166189111746,0.014100000000000001,-0.028943657242629817,0.10464627482010824,0.017118454806953103,-0.06949806949806958,13075191.4,54
159960.SZ,2024-05-30,2024-05-31,2024-06-07,2024-05-30,0.006207992520435912,-0.029139072847682135,0.0382436260623229,0.0129999999999999,-0.020838899278653455,0.08987673493157322,0.014303851745341522,-0.05784061696658105,4951609.9,62
159966.SZ,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.014911128472553492,-0.016431924882629123,-0.016431924882629234,0.0024999999999999467,-0.020341360766892747,0.02524970035956864,0.008992333539143438,-0.03009259259259267,4943747.5,11
159985.SZ,2024-05-30,2024-05-31,2024-06-07,2024-05-30,0.009206870544156809,-0.04058094831268699,0.031694993109784075,0.027399999999999647,-0.021947395924054924,0.04704657542574431,0.011905815577659682,-0.04058094831268699,252999455.2,66
159996.SZ,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.008039612903225857,-0.010638297872340496,0.005823627287853572,0.01154999999999995,-0.027509652509652538,0.05822267620020405,0.01325317615321279,-0.035115722266560234,113944465.8,24
160716.SZ,2024-05-30,2024-05-31,2024-06-07,2024-05-30,0.0026821921018063133,-0.016155088852988664,0.02295632698768202,0.01784999999999992,-0.0039525691699605625,0.027725379601442057,0.007775127103091942,-0.02922422954303938,168599.75,56
160717.SZ,2024-05-30,2024-05-31,2024-06-07,2024-05-30,0.008323305089285693,-0.03304347826086962,0.029629629629629672,0.010200000000000098,-0.0289905693328677,0.08512049524651788,0.015277898601535804,-0.06711409395973145,384179.35,65
160924.SZ,2024-05-30,2024-05-31,2024-06-07,2024-05-30,0.01167103244201928,-0.026560424966799445,0.030942334739803012,0.012600000000000056,-0.04114068938452475,0.086200772017903,0.03738450846138617,-0.0626598465473146,3650523.05,68
161005.SZ,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.004620022992759321,-0.01813880126182954,-0.001203369434416235,0.01650000000000018,-0.02091852783894299,0.043956570224469305,0.009014621657395328,-0.03600464576074314,11883704.75,39
162607.SZ,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.015083969275362374,-0.05239179954441908,0.0639386189258313,0.01094999999999996,-0.006922893291955057,0.038123167155425186,0.019668660026970836,-0.07760532150776045,223908.2,10
167301.SZ,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.01568519437735838,-0.028186274509803932,0.02587322121604152,0.012199999999999989,-0.003518471977883908,0.05176439490726481,0.012912115081194084,-0.038787878787878816,2359091.15,9
180501.SZ,2024-05-30,2024-05-31,2024-06-07,2024-05-30,0.026255370729366678,0.0042323970757984775,0.006944444444444642,0.007149999999999768,0.0025736565128875455,0.014549422569791748,0.0054389670738646595,-0.014041745730550281,5193645.65,74
501025.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,0.0028023030723405284,-0.035478547854785436,0.04468275245755149,0.02475000000000005,-0.01913072663198523,0.08106310283312657,0.016136341240855147,-0.05573505654281097,2407658.7,57
501050.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.002179989193676013,-0.020155038759689936,0.016077170418006492,0.014849999999999808,-0.014847433849031422,0.04240971686233075,0.0105451578612776,-0.0402429764616552,1864937.35,47
508018.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.025732470845875266,0.005937559854434005,-0.00905660377358486,-0.0204500000000003,-0.004614932671259453,-0.002401187358788359,0.0036133237871615507,-0.012670196671709433,25481788.8,3
510230.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.007346101542912042,-0.020774315391879128,0.006796116504854233,0.007999999999999785,-0.007750454501961546,0.027512412538712283,0.00943797074889544,-0.029934518241347075,43848861.6,30
510650.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.012177760903614332,-0.02102376599634359,0.014684983420180098,0.02204999999999968,-0.004739336492890933,0.033337067682409405,0.008585065208030112,-0.03164556962025311,9777368.65,17
510900.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.0005999099999999258,-0.03647058823529403,0.030188679245283012,0.01475000000000004,-0.02887294717495703,0.09032730720334436,0.016705609181641243,-0.06931818181818172,528756342.9,49
512640.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.02004769553513519,-0.02027748132337248,0.006578947368421018,0.017750000000000155,-0.008853379399697658,0.028758666012569822,0.009038513534351457,-0.03215603584607274,3157424.9,4
512700.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.007393415143504445,-0.015636634400595817,0.031201248049921748,0.015249999999999986,0.001173842250747903,0.04148755767638135,0.008014656469427912,-0.022189349112426204,56991851.35,29
512730.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.009918325757575785,-0.011538461538461275,0.03629032258064524,0.015600000000000058,0.0033967126068794595,0.04175761601974015,0.007124904640413006,-0.021325209444021165,12047987.5,21
512750.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,0.0002099766207457332,-0.015163607342378205,0.024066390041493912,0.012399999999999967,-0.0005669393374908571,0.029645999249468424,0.00781733002167168,-0.02450592885375491,10045790.9,50
512800.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.00938760063948818,-0.01576044129235632,0.03137902559867878,0.014049999999999896,0.0014030867909400335,0.04171886745176656,0.008220773755060914,-0.022691705790297445,225270020.65,22
513550.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,0.006952231738035497,-0.04146341463414638,0.026109660574412663,0.01429999999999998,-0.032079305461486296,0.08442020921433335,0.015807397187591554,-0.06761565836298922,109061666.4,63
513600.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,0.004134339597347436,-0.03507152745731412,0.03412462908011871,0.04070000000000018,-0.027984380810710308,0.09203512868673558,0.015006777824570404,-0.06610093791871374,125228289.9,59
513660.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,0.0025785546206271714,-0.033658104517271914,0.03021718602455148,0.039149999999999796,-0.026262355802485704,0.08539391150613951,0.015101937373843131,-0.0627147766323024,182769682.85,55
513690.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,0.007544211804423773,-0.020689655172413834,0.08535031847133756,0.02564999999999995,-0.000469263256686947,0.09109527669923634,0.019581906483030518,-0.049107142857142905,121259990.1,64
513900.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.007097959999999848,-0.04030226700251893,0.02144772117962468,0.012649999999999828,-0.03422053231939148,0.07568906360062688,0.01706167505122145,-0.07299270072992703,12286384.4,33
513990.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,0.0030167368878166734,-0.03297997644287387,0.03792667509481662,0.016450000000000076,-0.024593085422359495,0.08974386638758802,0.015010881503926833,-0.06385404789053584,4836523.6,58
515020.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.007434713047112518,-0.01644245142002987,0.03215686274509788,0.015350000000000197,0.0019795949444187944,0.042091482524695634,0.007547420296387175,-0.021561338289962872,9324180.45,28
515100.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.017065670795128995,-0.0014326647564469885,0.016034985422740622,0.00890000000000013,-0.0020760254850024085,0.025875152998775963,0.006632045232209284,-0.014840989399293236,126287226.25,8
515290.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.006002072648648715,-0.015057573073516295,0.03345724907063197,0.013350000000000195,0.001982339160208957,0.04232671717487957,0.007994332411363133,-0.02284710017574676,40822080.3,38
516210.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.010922352244131295,-0.014828544949026856,0.030038759689922312,0.011649999999999938,0.001979451409180877,0.04101658325973889,0.007251302976351213,-0.022079116835326595,10078449.1,19
516310.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.007485540541338653,-0.016456921587608808,0.03147208121827405,0.011599999999999833,0.0023677979479084232,0.04267320451934786,0.007585641768559325,-0.02213666987487961,17703350.6,27
516550.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.018105325589171994,-0.004739336492891044,0.008000000000000007,0.004249999999999976,-0.013775829680651275,0.030904542887113973,0.009563238803383983,-0.038284839203675425,5687796.35,6
516910.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,0.02724407260696493,-0.00886699507389177,0.05450733752620529,0.01749999999999996,0.00019884668920266968,0.05558859541717687,0.012653413911745598,-0.02613746369796699,21157434.05,75
517000.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.006152132722222148,-0.019151846785225746,0.01846590909090895,0.008950000000000014,-0.012668686312310662,0.046246938481486755,0.010136771166570973,-0.03238866396761142,1453637.5,35
517080.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.006121457458563517,-0.02043596730245234,0.01267605633802793,0.007999999999999896,-0.016752136752136715,0.04504096798780477,0.009817974618560085,-0.040053404539385884,7324511.15,36
517100.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.006083586762688609,-0.021621621621621623,0.012587412587412583,0.007799999999999918,-0.017105620418137346,0.04615821616247673,0.010210249766991381,-0.041059602649006655,1932290.35,37
517350.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.007789838705035801,-0.033391915641476255,-0.0072202166064981865,0.003849999999999909,-0.034918406738024044,0.04696876913655812,0.015487754929350422,-0.05660377358490554,707738.75,26
517360.SH,2024-05-30,2024-05-31,2024-06-07,2024-05-30,-0.003353078292011036,-0.024423337856173677,-0.02043596730245234,0.0018500000000001293,-0.03353720008065075,0.0315208097427957,0.015478744049915739,-0.05145118733509235,1868986.6,43
