code,select_td,buy_td,t0,net_ret,mom_5,mom_20,ma20_slope_5,ma20_dev,ma20_over_ma60,vol_20,mdd_10,amt_ma20,y_rel
510230.SH,2024-10-31,2024-11-01,2024-10-31,0.06334125098970711,-0.02472952086553326,0.06949152542372872,0.04169999999999985,-0.025181523250424775,0.13283164158207894,0.04191147942964286,-0.03590527119938891,88311828.2,31
510310.SH,2024-10-31,2024-11-01,2024-10-31,0.0558908422986093,-0.009612886464016701,0.06958473625140282,0.2053500000000006,-0.02242623959789214,0.5527615179389163,0.03626768733257801,-0.0315040650406504,3111286838.9,28
510880.SH,2024-10-31,2024-11-01,2024-10-31,0.027388535031847017,-0.024798512089274638,-0.013483850736908165,0.04439999999999955,-0.02986570455001003,0.04981142662904192,0.02757728997859644,-0.032595325953259646,748222733.85,5
510900.SH,2024-10-31,2024-11-01,2024-10-31,0.028784648187633266,-0.011640211640211673,0.047085201793722,0.02485000000000015,-0.011640211640211673,0.12435305082393078,0.02563924481595305,-0.024033437826541326,1195621269.45,7
512070.SH,2024-10-31,2024-11-01,2024-10-31,0.1211750305997552,-0.0048661800486617945,0.19590643274853803,0.046250000000000124,0.002450980392156854,0.2282374190958809,0.04468161868096774,-0.03588516746411485,392818417.95,36
512700.SH,2024-10-31,2024-11-01,2024-10-31,0.026049204052098318,-0.03361344537815125,0.008771929824561209,0.028299999999999992,-0.02861366276000432,0.06706141558799206,0.026785382397483154,-0.04761904761904778,61344833.9,2
512800.SH,2024-10-31,2024-11-01,2024-10-31,0.02846715328467142,-0.03175723359209581,0.00956585724797665,0.02760000000000007,-0.02788110674177202,0.07468653231128508,0.02569224731805489,-0.04656011118832515,482432352.1,6
512890.SH,2024-10-31,2024-11-01,2024-10-31,0.03581526861451456,-0.023875114784205675,0.0009416195856875031,0.01695000000000002,-0.025977000962111196,0.05512407347727999,0.027528311822554576,-0.03539019963702372,354440577.8,12
512930.SH,2024-10-31,2024-11-01,2024-10-31,0.06046141607000788,0.00799360511590752,0.2828077314343844,0.08079999999999998,0.028506178377717184,0.1967495810896549,0.04285645239795293,-0.03105590062111807,97488654.1,30
513010.SH,2024-10-31,2024-11-01,2024-10-31,0.04494382022471921,0.003215434083601254,0.09473684210526301,0.02464999999999995,-0.009209272785011158,0.17664642690331633,0.03400898308045143,-0.021943573667711602,1731122300.15,21
513050.SH,2024-10-31,2024-11-01,2024-10-31,0.025493421052631637,-0.0016474464579900872,0.043927648578811374,0.03550000000000009,-0.021712809750585094,0.1313983044398106,0.030114985614843222,-0.025723472668810365,4960288700.6,1
513060.SH,2024-10-31,2024-11-01,2024-10-31,0.03768844221105527,-0.033816425120772986,0.05263157894736836,0.011800000000000033,-0.04489016236867249,0.12298891669646062,0.039222300929885365,-0.05437352245862892,2603118658.15,14
513130.SH,2024-10-31,2024-11-01,2024-10-31,0.04304635761589415,0.0033167495854062867,0.09403254972875219,0.02419999999999989,-0.007790077900778902,0.18160971513468094,0.03489986781186677,-0.02110389610389607,7651901877.3,18
513260.SH,2024-10-31,2024-11-01,2024-10-31,0.0429184549356223,0.004310344827586077,0.09698681732580017,0.04655000000000009,-0.007539293776888223,0.18018365226716715,0.03429820196667577,-0.021848739495798353,238844666.35,17
513310.SH,2024-10-31,2024-11-01,2024-10-31,0.058577405857740406,-0.00138792505204699,0.2153716216216215,0.07895000000000008,0.016601907453196674,0.12172121404231717,0.036287496802203015,-0.03247631935047368,2294495573.1,29
513380.SH,2024-10-31,2024-11-01,2024-10-31,0.04586330935251781,0.0009000900090008201,0.09126594700686952,0.044099999999999806,-0.009927436228464592,0.18182774767191012,0.03538097085488382,-0.02370500438981571,720376486.55,22
513550.SH,2024-10-31,2024-11-01,2024-10-31,0.03378378378378377,-0.006718924972004436,0.044758539458185975,0.019650000000000056,-0.00705250195902829,0.1044757665677547,0.023102647980593558,-0.015538290788013387,152237278.85,10
513580.SH,2024-10-31,2024-11-01,2024-10-31,0.047697368421052655,0.0016474464579900872,0.09549549549549541,0.024550000000000072,-0.012906891793165065,0.18281325012001903,0.038468645865575614,-0.022508038585209,519563251.6,25
513600.SH,2024-10-31,2024-11-01,2024-10-31,0.026921406860616504,-0.00819318671841296,0.02632753235162877,0.046699999999999964,-0.017262006494616067,0.10274854719648174,0.024916589984964904,-0.026661024121878873,472170835.1,3
513890.SH,2024-10-31,2024-11-01,2024-10-31,0.03579175704989157,0.0021834061135370675,0.11003627569528418,0.039449999999999874,-0.0070845276080254704,0.18729934506228307,0.03406568836012699,-0.021367521367521403,148171534.05,11
515000.SH,2024-10-31,2024-11-01,2024-10-31,0.08551068883610458,-0.0015760441292353988,0.23009708737864076,0.07209999999999983,0.010245983335327002,0.16724835962585516,0.04238084385808927,-0.035439137134052445,189044396.35,35
515080.SH,2024-10-31,2024-11-01,2024-10-31,0.03856382978723394,-0.017589576547231256,0.006675567423231055,0.02774999999999994,-0.02201757514835112,0.0549379126329832,0.029148781985739253,-0.028350515463917536,274052917.4,15
515180.SH,2024-10-31,2024-11-01,2024-10-31,0.03658536585365857,-0.016454749439042682,-0.03874269005847952,0.009899999999999798,-0.04530274430085668,0.04720029397230063,0.028470985394185952,-0.02736686390532539,164962118.3,13
515980.SH,2024-10-31,2024-11-01,2024-10-31,0.067524115755627,0.007486631016042855,0.27989130434782594,0.060250000000000026,0.027038813781072868,0.2021232442823131,0.04261431977523733,-0.03319502074688796,139080391.75,32
517180.SH,2024-10-31,2024-11-01,2024-10-31,0.03232323232323231,-0.02875816993464053,0.010884353741496655,0.022549999999999848,-0.03296131194481511,0.04714473923314566,0.03344013600593531,-0.040723981900452455,117349617.0,9
560050.SH,2024-10-31,2024-11-01,2024-10-31,0.04628501827040177,-0.01787842669845041,0.06048906048906044,0.025800000000000045,-0.022422588681931366,0.11386661968108536,0.03358290688050618,-0.029446407538280206,170369970.35,24
561990.SH,2024-10-31,2024-11-01,2024-10-31,0.049645390070921946,-0.007042253521126751,0.07770700636942673,0.02849999999999986,-0.015248515888720782,0.11121650462414046,0.037518621337689954,-0.017421602787456414,73737991.5,26
563000.SH,2024-10-31,2024-11-01,2024-10-31,0.04600484261501192,-0.019002375296911955,0.060333761232349126,0.025799999999999823,-0.024966062680752854,0.11523356078723901,0.03404146609178233,-0.03165298944900341,89229519.2,23
588200.SH,2024-10-31,2024-11-01,2024-10-31,0.0849816849816849,-0.002162941600576729,0.512568306010929,0.1273000000000002,0.04413428894756688,0.2660787060621499,0.08212037958307386,-0.057182705718270666,6525069034.75,34
588290.SH,2024-10-31,2024-11-01,2024-10-31,0.08383233532934131,-0.002954209748892045,0.5151515151515151,0.12414999999999998,0.04420466411416646,0.2643597600730214,0.08052054603875423,-0.06241134751773059,473266919.4,33
159934.SZ,2024-11-14,2024-11-15,2024-11-14,0.053824362606232246,-0.029691006387018937,-0.03881668946648431,-0.002049999999998775,-0.04831240952534155,0.04246262641713683,0.01018859533069559,-0.0611324536495742,669248174.3,2
159937.SZ,2024-11-14,2024-11-15,2024-11-14,0.052244039270687326,-0.02955749188450363,-0.037451279444162044,-0.000700000000000145,-0.04714773404014383,0.04239370243969276,0.010041325488557394,-0.0599139357828532,263765018.9,0
518800.SH,2024-11-14,2024-11-15,2024-11-14,0.053919829726853497,-0.030878040365706627,-0.03735435229609341,-0.0011499999999999844,-0.047546389305665016,0.042783017617056496,0.009948287347450832,-0.060692191941147056,185431472.55,3
518880.SH,2024-11-14,2024-11-15,2024-11-14,0.05235510418490663,-0.030716723549487956,-0.03810330228619807,-0.0019999999999997797,-0.048281293198059516,0.04261730896893878,0.009970329275440415,-0.06131217980499082,2238377460.15,1
159632.SZ,2024-11-21,2024-11-22,2024-11-21,0.0029036004645761615,-0.019517795637198687,0.038297872340425476,0.01464999999999983,0.007699342163485667,0.034042033981026565,0.012057264097487858,-0.024027459954233388,166729008.95,6
159732.SZ,2024-11-21,2024-11-22,2024-11-21,-0.02506265664160401,-0.03033980582524276,0.01913265306122458,0.002349999999999852,-0.01884938908331779,0.13046596640599684,0.02093226496585689,-0.08847497089639123,143282321.85,2
159773.SZ,2024-11-21,2024-11-22,2024-11-21,-0.014416775884665833,-0.04030226700251893,0.03392130257801895,0.0014999999999999458,-0.003986667538069422,0.1474889383296254,0.02607738307165489,-0.1058394160583942,33489504.7,3
159941.SZ,2024-11-21,2024-11-22,2024-11-21,0.007860262008733576,-0.017301038062283558,0.040293040293040594,0.009649999999999936,0.009239516702203465,0.03166674304569006,0.012332832228586981,-0.025862068965517238,1128308528.75,7
512950.SH,2024-11-21,2024-11-22,2024-11-21,-0.028301886792452935,-0.008651766402307137,0.010286554004408588,0.0026999999999999247,-0.0042365209834522854,0.06860393127998776,0.010680495149499905,-0.03511235955056169,41362261.4,1
515050.SH,2024-11-21,2024-11-22,2024-11-21,-0.029543419874664245,-0.04526046114432103,-0.02867072111207658,-0.010099999999999998,-0.030439684329199634,0.11480640015468646,0.022033083353478786,-0.10474631751227492,129643027.25,0
516510.SH,2024-11-21,2024-11-22,2024-11-21,-0.012058570198105079,-0.03722084367245648,0.10122989593188292,0.01849999999999996,0.01752698981598866,0.2147281608381708,0.03223616458311539,-0.13149606299212602,113075642.05,4
513360.SH,2024-11-21,2024-11-22,2024-11-21,-0.003831417624521105,-0.016917293233082775,0.009652509652509744,-0.0019000000000000128,-0.023160254015689108,0.10574142916150353,0.021840906778985154,-0.09269162210338688,321502928.2,5
159755.SZ,2024-11-28,2024-11-29,2024-11-28,0.025036818851251752,-0.05138888888888882,0.031722054380664666,0.005599999999999938,-0.03456074634249762,0.1352500668627976,0.026701731831148195,-0.05138888888888882,230552833.9,2
159819.SZ,2024-11-28,2024-11-29,2024-11-28,0.03950338600451464,-0.03373231773667029,0.007945516458569779,0.0020499999999999963,-0.024765251770907715,0.1402542107569973,0.030064704764870845,-0.055495103373231824,525127820.3,7
159840.SZ,2024-11-28,2024-11-29,2024-11-28,0.022018348623853212,-0.050434782608695716,0.030188679245283012,0.0044000000000000705,-0.035335689045936425,0.1357859531772576,0.028506615640726832,-0.06024096385542177,96706565.45,0
159852.SZ,2024-11-28,2024-11-29,2024-11-28,0.04702970297029685,-0.037869822485207094,0.04364569961489084,0.01265000000000005,-0.01959602050045217,0.20782152740690396,0.0369934212555096,-0.059171597633136175,169857359.4,10
512680.SH,2024-11-28,2024-11-29,2024-11-28,0.025023169601482875,-0.0357142857142857,-0.03052064631956919,-0.008199999999999985,-0.047577053661978175,0.12063314281949511,0.027815630135404064,-0.0596616206589492,123067066.55,1
512930.SH,2024-11-28,2024-11-29,2024-11-28,0.03540519276160525,-0.03490136570561442,0.008723235527359208,0.00254999999999983,-0.024652072230955002,0.13873042668374147,0.02880372253269566,-0.05766312594840661,90237204.35,5
515000.SH,2024-11-28,2024-11-29,2024-11-28,0.03281249999999991,-0.03814510097232626,0.014996053670086607,0.003949999999999898,-0.03220951234196279,0.12351507123430516,0.024868478521780216,-0.05459985041136872,131030539.4,4
515070.SH,2024-11-28,2024-11-29,2024-11-28,0.039858281665190454,-0.030716723549487845,0.012477718360071277,0.003149999999999986,-0.021954369349978298,0.14101871408222388,0.028990016671212867,-0.05460750853242324,127692110.9,8
515230.SH,2024-11-28,2024-11-29,2024-11-28,0.06326034063260333,-0.035169988276670616,0.043092522179974724,0.01244999999999985,-0.01877794336810712,0.2016762577903004,0.03782223131433463,-0.05744431418522866,163267269.75,11
515980.SH,2024-11-28,2024-11-29,2024-11-28,0.03653444676409179,-0.03915662650602403,0.015923566878981,0.0041999999999998705,-0.024116657319125046,0.1438152446492098,0.03129089036718246,-0.0612449799196787,134289870.3,6
516510.SH,2024-11-28,2024-11-29,2024-11-28,0.04520795660036181,-0.04295532646048128,0.013648771610554888,0.008099999999999996,-0.03302808037845595,0.1826005132591959,0.03451084471922418,-0.07081911262798635,110814925.6,9
562500.SH,2024-11-28,2024-11-29,2024-11-28,0.13342318059299196,-0.053299492385786795,0.034674063800277155,0.007299999999999973,-0.03179753406878649,0.13089850534504244,0.03061748506227652,-0.06801007556675065,206762154.25,12
588010.SH,2024-11-28,2024-11-29,2024-11-28,0.029850746268656803,-0.04739336492891,0.02203389830508451,0.0043000000000000815,-0.03504560729716755,0.16516983125640938,0.032694727821890826,-0.07042253521126762,48038452.6,3
159755.SZ,2024-12-05,2024-12-06,2024-12-05,-0.011678832116788329,0.0014641288433381305,-0.04201680672268915,0.0010000000000000009,-0.03451196273554935,0.1084830625603046,0.024785939628770702,-0.03802816901408457,224245311.5,0
159840.SZ,2024-12-05,2024-12-06,2024-12-05,-0.007312614259597838,0.001831501831501825,-0.04035087719298247,0.0007999999999999119,-0.034932956951305494,0.10894446799491297,0.027174375921683497,-0.03873239436619724,90674760.85,1
162411.SZ,2024-12-05,2024-12-06,2024-12-05,-0.006459948320413411,-0.03598014888337475,0.005174644243208348,0.015350000000000086,-0.024726998870340244,0.05679481794265273,0.01344041583045116,-0.061594202898550776,45246284.8,2
159667.SZ,2024-12-19,2024-12-20,2024-12-19,-0.0009671179883946612,-0.03724394785847285,0.014720314033366044,0.008349999999999858,0.007110158761079344,0.06515198672061406,0.01977322680835884,-0.06457564575645758,50505230.75,9
159770.SZ,2024-12-19,2024-12-20,2024-12-19,-0.007134363852556391,-0.04740406320541757,0.03685503685503688,0.011699999999999933,0.00776119402985076,0.0835579514824798,0.02524055268117931,-0.08388520971302427,121525784.35,8
159805.SZ,2024-12-19,2024-12-20,2024-12-19,-0.04684838160136284,-0.030402629416598326,0.0678733031674208,0.023950000000000138,0.011096354055095903,0.0891062929666846,0.02171407802018617,-0.06255077173030055,56303815.15,2
159851.SZ,2024-12-19,2024-12-20,2024-12-19,-0.025259067357512932,-0.06196840826245431,0.005863192182410604,0.012849999999999806,-0.012219307785810152,0.10897481376374585,0.02641773929534513,-0.07290400972053457,693158793.15,4
510760.SH,2024-12-19,2024-12-20,2024-12-19,-0.03616636528028938,-0.02466960352422909,0.006363636363636349,0.0036000000000000476,0.005769318130195877,0.018821641802557743,0.009731937659672764,-0.028193832599119006,142447615.05,3
512980.SH,2024-12-19,2024-12-20,2024-12-19,-0.05219454329774609,-0.029714285714285582,0.07196969696969702,0.017650000000000055,0.012643129770992356,0.08876047009934429,0.02152299696068709,-0.06108597285067863,234885977.35,1
515210.SH,2024-12-19,2024-12-20,2024-12-19,-0.06971340046475594,-0.039434523809523614,0.015735641227380137,0.009350000000000191,0.002445937026827716,0.03850495927747777,0.014822921303928269,-0.051073279052553655,56394081.0,0
516100.SH,2024-12-19,2024-12-20,2024-12-19,-0.018488745980707377,-0.06362275449101806,-0.0007987220447285281,0.009649999999999714,-0.015038185969608597,0.10491518051326643,0.025618926881874705,-0.07110778443113785,62827105.2,6
516860.SH,2024-12-19,2024-12-20,2024-12-19,-0.019801980198019598,-0.06187766714082499,0.0022796352583585033,0.009749999999999925,-0.013573645439928339,0.10738588524341264,0.02662970946007236,-0.07041251778093882,171957482.5,5
562500.SH,2024-12-19,2024-12-20,2024-12-19,-0.008610086100861003,-0.04900816802800456,0.03426395939086291,0.011149999999999882,0.005862388151805176,0.08177570093457942,0.024199670658690605,-0.08447488584474883,398418116.35,7
513030.SH,2024-12-19,2024-12-20,2024-12-19,0.010474860335195624,-0.02571041948579167,0.03971119133573997,0.018950000000000022,-0.004011619864434879,0.013292839621539487,0.008546057532503452,-0.030303030303030276,50546621.8,10
159628.SZ,2024-12-26,2024-12-27,2024-12-26,-0.08430232558139528,-0.014299332697807365,0.013725490196078383,0.005349999999999966,-0.02388369678089297,0.040876486194359796,0.01607492446656977,-0.05092592592592582,155666229.0,8
159629.SZ,2024-12-26,2024-12-27,2024-12-26,-0.08599999999999997,-0.009119746233148485,0.010513546300040089,0.010199999999999765,-0.01705115346038122,0.028604373596585297,0.01391222601474669,-0.04142469996128528,198750378.9,6
159633.SZ,2024-12-26,2024-12-27,2024-12-26,-0.082837891399128,-0.005910165484633634,0.013660104459622069,0.011600000000000055,-0.015030255709545304,0.028687317608631746,0.01379556825997331,-0.04224270353302606,137823199.6,10
159770.SZ,2024-12-26,2024-12-27,2024-12-26,-0.10495283018867929,0.004739336492890933,0.10129870129870144,0.01594999999999991,-0.006385845685160096,0.07534807534807508,0.02364470890745761,-0.048387096774193505,137949570.4,4
159792.SZ,2024-12-26,2024-12-27,2024-12-26,-0.025423728813559143,-1.1102230246251565e-16,0.03362573099415189,0.006299999999999972,0.0021971791055352963,0.006467720841754732,0.014407747025071211,-0.019662921348314488,812792284.0,16
159841.SZ,2024-12-26,2024-12-27,2024-12-26,-0.1071428571428572,0.0055299539170508005,0.017723880597015018,0.005250000000000199,-0.012133285041651676,0.01655288793434062,0.013504836603979152,-0.02707581227436806,317595446.45,3
159845.SZ,2024-12-26,2024-12-27,2024-12-26,-0.08293460925039875,-0.007512850929221271,0.01250504235578842,0.010400000000000187,-0.01591782325727298,0.028792696617883307,0.013979545405607363,-0.042020046260601185,750007659.85,9
159851.SZ,2024-12-26,2024-12-27,2024-12-26,-0.12744436952124072,-0.036917098445595764,-0.0086666666666666,0.008099999999999996,-0.05358961303462306,0.07184519004468282,0.024193205057102703,-0.06628787878787878,696111965.65,1
510500.SH,2024-12-26,2024-12-27,2024-12-26,-0.07440925087983907,-0.003335000833750157,0.0203141003755547,0.030549999999999855,-0.006920156513503861,0.008227890510704272,0.010431958213765597,-0.03016888014428598,2521941774.65,14
510510.SH,2024-12-26,2024-12-27,2024-12-26,-0.07608695652173925,-0.0037878787878788955,0.02220988339811214,0.010099999999999998,-0.006449175638846061,0.008463045607924213,0.010646064916952263,-0.02983484283431015,78953093.5,13
510580.SH,2024-12-26,2024-12-27,2024-12-26,-0.0703125,-0.0033795201081445736,0.02006226219301288,0.01540000000000008,-0.006635901236231145,0.008909707786506571,0.009854956705221801,-0.029900332225913595,61073775.25,15
512100.SH,2024-12-26,2024-12-27,2024-12-26,-0.08509788254095074,-0.008320126782884296,0.012540453074433744,0.011150000000000215,-0.01594228538853182,0.02841027783580552,0.01418340534189491,-0.041779497098646035,2642780985.9,7
512500.SH,2024-12-26,2024-12-27,2024-12-26,-0.0774233508826262,-0.004016064257028051,0.021222679759265173,0.017300000000000093,-0.006364322808315226,0.009002705476257145,0.010300757711348188,-0.03039513677811534,303288930.6,12
516100.SH,2024-12-26,2024-12-27,2024-12-26,-0.12841756420878214,-0.03597122302158273,-0.010664479081214262,0.005850000000000133,-0.05482189740977306,0.0680981081533567,0.02359565484062315,-0.07048799380325332,61601434.45,0
516860.SH,2024-12-26,2024-12-27,2024-12-26,-0.1265723270440252,-0.0356330553449582,-0.007800312012480548,0.006349999999999856,-0.05321920357275767,0.06962302456112424,0.024143892107750264,-0.0650887573964497,170734719.2,2
560010.SH,2024-12-26,2024-12-27,2024-12-26,-0.08279999999999998,-0.009101701622477254,0.011308562197092087,0.01100000000000012,-0.016670266449370752,0.028965693735436338,0.01341416219129031,-0.04129679660362784,271290395.3,11
562500.SH,2024-12-26,2024-12-27,2024-12-26,-0.10268948655256727,0.0036809815950920033,0.09651474530831106,0.014550000000000174,-0.008244422890397729,0.0730734203564769,0.022963418792543683,-0.04892601431980903,480862340.7,5
159770.SZ,2024-12-30,2025-01-03,2025-01-02,-0.0012674271229404788,-0.05288461538461542,-0.07294117647058829,-0.0004499999999998394,-0.07195854434106719,0.06314691151919871,0.020163153243398877,-0.08051341890315045,131729325.85,5
159819.SZ,2024-12-30,2025-01-03,2025-01-02,-0.026285714285714357,-0.07028753993610226,-0.026755852842809347,0.006000000000000005,-0.058354007118973206,0.026537240717501964,0.019395298736443068,-0.09814049586776863,508896694.55,2
512930.SH,2024-12-30,2025-01-03,2025-01-02,-0.02715654952076685,-0.06780923994038746,-0.024180967238689677,0.008949999999999791,-0.05613399728383883,0.025071217726446493,0.01897615936799976,-0.09479015918958045,100722105.8,1
515070.SH,2024-12-30,2025-01-03,2025-01-02,-0.028622540250447304,-0.06928213689482465,-0.023642732049036885,0.007649999999999713,-0.05688306195813053,0.026258680555555358,0.01912842111150312,-0.09570154095701544,123886476.45,0
515980.SH,2024-12-30,2025-01-03,2025-01-02,-0.02473118279569897,-0.07007007007007005,-0.03730569948186524,0.004049999999999776,-0.06402700115863169,0.023388094583447927,0.02000983615200633,-0.09893307468477197,129210167.4,3
562500.SH,2024-12-30,2025-01-03,2025-01-02,-0.002621231979030192,-0.054726368159204064,-0.07654921020656147,-0.0008000000000001339,-0.07362262311067769,0.0607934831799668,0.019899658769997556,-0.08101571946795649,468915500.5,4
